암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,박종혁믿음병원,21,병원,350000,전북,350402,전주덕진구,진북동,54936,"전라북도 전주시 덕진구 팔달로 357-0, 3~6층",063-224-5100,,20180528,127.1380726,35.8324385
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNzEjJDEjJDgjJDgz,박진영병원,21,병원,310000,경기,311101,안산단원구,고잔동,15461,"경기도 안산시 단원구 광덕대로 181, 2층, 6,7층일부층 (고잔동, BYC빌딩)",031-405-2200,http://www.jyphospital.com/index.asp,20100107,126.8293298,37.3128046
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,반도병원,21,병원,380000,경남,380500,진주시,장대동,52758,"경상남도 진주시 남강로 701, (장대동)",055-747-6000,,19930525,128.0882554,35.1918013
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,반도정형외과병원,21,병원,110000,서울,110017,중구,신당동,4607,"서울특별시 중구 동호로 202, (신당동)",2252-0202,http://www.bando24.com,20060302,127.010117,37.5560086
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,밝은누리안과병원,21,병원,250000,대전,250003,대전서구,둔산동,35233,"대전광역시 서구 둔산로 61, (둔산동)",042-485-6644,,20210507,127.3807636,36.3515725
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,밝은눈안과병원,21,병원,210000,부산,210004,부산진구,부암동,47195,"부산광역시 부산진구 가야대로 729, (부암동)",051-1670-3993,,20170403,129.0513538,35.1579106
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,밝은안과21병원,21,병원,240000,광주,240003,광주서구,농성동,61932,"광주광역시 서구 무진대로 950, (농성동, 주식회사명안빌딩)",062-364-9000,http://www.happyeye.co.kr,20101231,126.8844886,35.1608879
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz,방그레병원,21,병원,220000,인천,220001,인천미추홀구,주안동,22228,"인천광역시 미추홀구 인주대로 472, 한맥메디빌딩 지하1~10층 (주안동)",1522-0677,,20201106,126.6890748,37.4504716
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,방병원,21,병원,110000,서울,110022,노원구,공릉동,1861,"서울특별시 노원구 동일로 989, 1~9층 (공릉동)",02-1577-4447,http://www.ysbang.net,20051215,127.0750336,37.6184022
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,방화병원,21,병원,110000,서울,110003,강서구,방화동,7604,"서울특별시 강서구 양천로 92, 지하1, 지상1~6층 층호 (방화동, 방화정형외과)",02-2666-7582,www.bhos.co.kr/,20120720,126.814012,37.5732419
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,백두병원,21,병원,320000,강원,320004,양구군,양구읍,24520,"강원특별자치도 양구군 양구읍 금강산로 510, (양구읍)",033-481-9880,,20080306,127.9967363,38.1225842
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,백두병원,21,병원,230000,대구,230007,대구달서구,진천동,42770,"대구광역시 달서구 월배로 18, (진천동)",053-425-5919,,20170803,128.5175898,35.8114737
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,백성병원,21,병원,310000,경기,310603,수원팔달구,인계동,16489,"경기도 수원시 팔달구 인계로 102, (인계동)",031-238-9121,,19941201,127.0286143,37.2677965
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,버팀병원,21,병원,310000,경기,311800,오산시,오산동,18134,"경기도 오산시 경기대로 274, B1,1,2,3,5층 (오산동)",031-1661-0032,,20140731,127.074004,37.1493257
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,버팀병원,21,병원,310000,경기,310604,수원영통구,망포동,16689,"경기도 수원시 영통구 영통로 195, 2,3,4,6층 (망포동, 골든스퀘어)",1661-0032,,20160902,127.0558468,37.2452099
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,베데스다병원,21,병원,310000,경기,310604,수원영통구,영통동,16703,"경기도 수원시 영통구 봉영로 1623, 드림피아빌딩 2층 212호,6층 일부,7,8,9층호 (영통동)",1544-7955,,20110201,127.0747301,37.2559363
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,베스트수병원,21,병원,380000,경남,380701,창원마산회원구,석전동,51316,"경상남도 창원시 마산회원구 양덕로 190, (석전동, 바른몸빌딩)",055-290-2900,,20111011,128.5804095,35.2342802
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,베스트아이들병원,21,병원,310000,경기,312500,화성시,반송동,18453,"경기도 화성시 동탄지성로 20, 2~7층 (반송동)",031-613-8852,,20190927,127.0724115,37.2053061
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,보광병원,21,병원,230000,대구,230007,대구달서구,본동,42734,"대구광역시 달서구 구마로 128, 보광병원 (본동)",053-651-3232,http://www.bkhosp.co.kr,19971231,128.541672,35.8367287
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,보라안과병원,21,병원,240000,광주,240003,광주서구,치평동,61964,"광주광역시 서구 상무자유로 170, 3~7층 (치평동)",062-380-5800,,20031216,126.8527076,35.1512682
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,본바른병원,21,병원,380000,경남,381100,양산시,물금읍,50611,"경상남도 양산시 물금읍 청운로 343, 양산바른빌딩 1층일부, 4층~10층",055-785-3117,,20181024,129.0152647,35.3269943
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,본베스트병원,21,병원,320000,강원,320400,원주시,무실동,26392,"강원특별자치도 원주시 능라동길 51-0,  6~7층 (무실동)",033-742-7766,,20200828,127.9301516,37.3348376
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,본병원,21,병원,310000,경기,310701,안양만안구,안양동,13992,"경기도 안양시 만안구 안양로314번길 15, 3 ~ 8층 (안양동)",1522-2900,,20160502,126.9210344,37.400699
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,본병원,21,병원,350000,전북,350401,전주완산구,중화산동2가,54970,"전라북도 전주시 완산구 유연로 276, (중화산동2가)",063-220-0300,,20020601,127.115513,35.8251611
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,본새울병원,21,병원,310000,경기,310301,부천소사구,,14774,"경기도 부천시 소사구 소사로 80, 한일프라자 2,3,4,5,6층 (소사본동)",032-343-8275,,20121129,126.7990965,37.4659959
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,본서부병원,21,병원,110000,서울,110015,은평구,응암동,3460,"서울특별시 은평구 은평로 133, (응암동)",02-3156-5000,,20020805,126.922605,37.6007663
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,본정형외과병원,21,병원,340000,충남,340201,천안서북구,쌍용동,31173,"충청남도 천안시 서북구 불당대로 268, (쌍용동)",041-575-6000,,20161103,127.1256519,36.7998012
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,봄빛병원,21,병원,310000,경기,310702,안양동안구,호계동,14072,"경기도 안양시 동안구 평촌대로211번길 26, (호계동)",031-380-7300,http://www.bombit.or.kr,19980221,126.9545214,37.3902239
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,봉키병원,21,병원,250000,대전,250001,대전유성구,봉명동,34188,"대전광역시 유성구 계룡로 120-0,  (봉명동)",042-1522-6705,,20190513,127.3437349,36.3526462
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,봉화해성병원,21,병원,370000,경북,370007,봉화군,봉화읍,36239,"경상북도 봉화군 봉화읍 보밑길 3, (봉화읍)",054-674-0011,http://www.bhhospital.co.kr,19880229,128.7334719,36.8916343
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,부산더키즈병원,21,병원,210000,부산,210010,부산사하구,장림동,49464,"부산광역시 사하구 다대로 234, 5,6,8,9층 (장림동)",051-711-6000,,20230220,128.9769323,35.0815768
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,부산마이크로병원,21,병원,210000,부산,210011,부산금정구,구서동,46233,"부산광역시 금정구 중앙대로 1875, (구서동)",051-514-1400,,20130125,129.0910163,35.251732
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,부산맘아동병원,21,병원,210000,부산,210010,부산사하구,하단동,49408,"부산광역시 사하구 낙동대로 451, 금동빌딩 2,4,5-8층 (하단동)",051-271-8275,,20100604,128.9689973,35.1050515
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,부산미남병원,21,병원,210000,부산,210003,부산동래구,온천동,47851,"부산광역시 동래구 아시아드대로 213, 류엔미즈메디컬 (온천동)",051-501-8288,,20220819,129.0661443,35.203321
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,부산본병원,21,병원,210000,부산,210010,부산사하구,당리동,49326,"부산광역시 사하구 승학로 8, (당리동)",051-1599-8275,http://www.bonhospital.co.kr/,20081126,128.9698235,35.1062804
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,부산성소병원,21,병원,210000,부산,210001,부산남구,대연동,48453,"부산광역시 남구 수영로 175, (대연동, SMG빌딩)",051-633-1123,www.seongso.co.kr/,20120620,129.0858015,35.1351066
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,부산아동병원,21,병원,210000,부산,210001,부산남구,대연동,48492,"부산광역시 남구 수영로 228, 3-7층 (대연동)",051-612-7582,,20111114,129.0914604,35.1348542
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,부산우리들병원,21,병원,210000,부산,210003,부산동래구,온천동,47710,"부산광역시 동래구 중앙대로 1523, (온천동, SKHUBSKY)",051-559-2000,,20061114,129.0855308,35.2208431
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,부산제2항운병원,21,병원,210000,부산,210004,부산진구,범천동,47357,"부산광역시 부산진구 범일로 186, 파란시티빌딩 지하1,6~12층 (범천동)",051-607-5300,http://www.hangun.com,20180131,129.0596264,35.1466816
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,부산큰병원,21,병원,210000,부산,210004,부산진구,개금동,47324,"부산광역시 부산진구 가야대로 494, 지하1층~지상1층 각 일부, 지상2층~4층 전부 (개금동)",051-991-0123,,20200410,129.0261687,35.1528239
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,부안21세기병원,21,병원,350000,전북,350005,부안군,부안읍,56306,"전라북도 부안군 부안읍 석정로 171, (부안읍)",063-583-3366,,20131210,126.7371441,35.730377
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz,부영병원,21,병원,210000,부산,210015,부산사상구,학장동,47049,"부산광역시 사상구 학감대로123번길 76, (학장동)",051-320-6800,,20080707,128.9840178,35.1412205
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,부천21세기병원,21,병원,310000,경기,310301,부천소사구,,14725,"경기도 부천시 소사구  경인로 180, 2층,3층 (심곡본동)",032-1577-7521,http://bc21spine.co.kr,20100524,126.7751655,37.4835935
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,부천서울어린이병원,21,병원,310000,경기,310303,부천원미구,,14542,"경기도 부천시 원미구 송내대로265번길 19, 4,5층 (상동, 대신프라자)",1600-3875,,20160101,126.7578805,37.5064919
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDgjJDgz,부천중앙병원,21,병원,310000,경기,310302,부천오정구,,14427,"경기도 부천시 오정구 소사로 797, (원종동, 지하1일부,1,2,3,4층)",032-681-2333,,20090312,126.8044442,37.5272037
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,북구미래아동병원,21,병원,240000,광주,240002,광주북구,오치동,61052,"광주광역시 북구 설죽로 346, (오치동)",062-250-2500,http://www.miraehosp.co.kr,20030424,126.8995611,35.1903283
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,북구우리들병원,21,병원,240000,광주,240002,광주북구,두암동,61198,"광주광역시 북구 동문대로 84, (두암동)",062-260-8000,,20080201,126.923397,35.1711211
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz,북울산병원,21,병원,260000,울산,260004,울산북구,상안동,44209,"울산광역시 북구 신답로 37, 지하1층~지상8층 (상안동)",052-293-8888,,20230210,129.3442675,35.628733
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,분당러스크재활병원,21,병원,310000,경기,310403,성남분당구,정자동,13558,"경기도 성남시 분당구 정자일로156번길 6, 3~8층 (정자동, 뉴본타워)",031-716-0007,http://rusk.co.kr,20061115,127.106323,37.363982
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,분당베스트병원,21,병원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로926번길 6, 701,801호 (야탑동, 야탑대덕프라자)",1899-0175,http://www.okbest.kr/,20120713,127.1298637,37.4121577
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,분당제일여성병원,21,병원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 서현로180번길 27, 1~6층 (서현동, 분당제일여성병원)",031-725-8500,,20060807,127.1218166,37.3869717
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,분당척병원,21,병원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 932, 1~9층 별관:성남대로926번길 932, 1~9층 별관:성남대로926번길 12, 금탑프라자 702~706호 (야탑동)",031-788-5050,http://www.chukmedical.com,20100111,127.1292726,37.4128879
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,분홍빛으로병원,21,병원,230000,대구,230006,대구중구,삼덕동2가,41940,"대구광역시 중구 동덕로 141, (삼덕동2가)",053-606-0777,http://www.mastopia.com,20080526,128.6033858,35.8671822
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz,브래덤재활병원,21,병원,220000,인천,220006,인천남동구,구월동,21558,"인천광역시 남동구 예술로192번길 36, (구월동, 지하1층~지하3층, 지상1층일부, 2층~9층)",456-7600,http://www.braddom.co.kr,20080623,126.7033598,37.4508775
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,브이아이씨365병원,21,병원,310000,경기,312200,파주시,와동동,10896,"경기도 파주시 책향기로 836, 3,4,5층 (와동동)",031-935-4788,,20200120,126.7637605,37.7292709
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,비에비스나무병원,21,병원,110000,서울,110001,강남구,논현동,6117,"서울특별시 강남구 논현로 627, 유현빌딩 지하2,1~9,12층 (논현동)",02-519-8800,https://www.vievisnamuh.com/,20080909,127.0324057,37.5095709
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,비엔피병원,21,병원,250000,대전,250001,대전유성구,봉명동,34168,"대전광역시 유성구 계룡로 81,  (봉명동)",042-522-8275,http://bnphospital.co.kr,20160425,127.3398823,36.3544734
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,빛고을생생병원,21,병원,240000,광주,240002,광주북구,각화동,61139,"광주광역시 북구 각화대로 7, 지1, 1~5층 (각화동)",062-261-9000,,20220308,126.9320839,35.1824378
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,빛고을여성병원,21,병원,240000,광주,240002,광주북구,양산동,61074,"광주광역시 북구 하서로 395, 빛고을 여성병원 2~7층 (양산동)",062-602-9000,,20140414,126.87361,35.2104127
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,빛으로병원,21,병원,370000,경북,370400,안동시,송천동,36728,"경상북도 안동시 경동로 1462-68,  (송천동)",054-823-6200,,20131203,128.8039954,36.5370166
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,빠른병원,21,병원,110000,서울,110018,송파구,송파동,5621,"서울특별시 송파구 백제고분로 405, 유니온테크송파빌딩 (송파동)",02-423-8288,,20140428,127.1097102,37.5074505
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,21,병원,330000,충북,330103,청주청원구,내덕동,28479,"충청북도 청주시 청원구 내덕로 56,  (내덕동)",043-221-0119,,20160304,127.4867106,36.656826
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,사단법인 부산의료선교회 세계로병원,21,병원,210000,부산,210003,부산동래구,사직동,47876,"부산광역시 동래구 종합운동장로 42, (사직동)",051-500-6000,www.sgrh.org/,20040126,129.0647391,35.1944931
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzIxIyQxIyQxIyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,사단법인누가참빛병원,21,병원,310000,경기,310303,부천원미구,,14480,"경기도 부천시 원미구 수도로 202, 은성프라자 1층일부, 2층일부, 3층 (도당동)",1522-3252,,20220211,126.7875613,37.5196451
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,사랑샘병원,21,병원,240000,광주,240005,광주남구,방림동,61666,"광주광역시 남구 용대로 208, 지하1,지상4~7층 (방림동)",062-651-9119,,20181220,126.9173791,35.134759
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,사랑의병원,21,병원,110000,서울,110004,관악구,봉천동,8789,"서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )",02-880-0114,,20060101,126.9562934,37.4796227
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxOTYxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,사랑의병원,21,병원,310000,경기,310403,성남분당구,삼평동,13524,"경기도 성남시 분당구 분당내곡로 151, 6, 7층 (삼평동)",031-8017-0101,,20180531,127.1125191,37.397366
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,사랑플러스병원,21,병원,110000,서울,110002,강동구,명일동,5295,"서울특별시 강동구 양재대로 1580, (명일동)",02-1661-9991,http://www.sarang-plus.com/main/main.php,20120803,127.1436234,37.5466916
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,사상스마트병원,21,병원,210000,부산,210015,부산사상구,감전동,46984,"부산광역시 사상구 학감대로 269, 지하2~지상10층 (감전동)",051-322-3000,,20200803,128.9905151,35.1550682
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDYjJDgz,사직부산아동병원,21,병원,210000,부산,210003,부산동래구,사직동,47840,"부산광역시 동래구 아시아드대로 186, (사직동)",051-503-0075,,20150114,129.0652494,35.2009008
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,사천서울아동병원,21,병원,380000,경남,380300,사천시,사천읍,52517,"경상남도 사천시 사천읍 선평길 17, (서울아동병원)",055-852-8175,,20100108,128.0914359,35.0801695
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,사회복지법인 성가소비녀회 성가복지병원,21,병원,110000,서울,110012,성북구,하월곡동,2733,"서울특별시 성북구 종암로 191, (하월곡동)",02-940-1500,http://www.sgbokji.or.kr,19851202,127.0307411,37.6069387
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQxMyQyNjE4MzIjODEjJDEjJDYjJDgz,사회복지법인 성재원 성세병원,21,병원,250000,대전,250001,대전유성구,봉명동,34185,"대전광역시 유성구 온천북로33번길 21-32,  (봉명동)",042-820-1234,http://blog.naver.com/ussh12345,20080912,127.345252,36.357733
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,사회복지법인 성화 대전재활병원,21,병원,250000,대전,250001,대전유성구,봉명동,34185,"대전광역시 유성구 문화원로146번길 7-24, (봉명동)",042-717-7575,,20070427,127.3527097,36.357189
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,사회복지법인 여수애양병원,21,병원,360000,전남,360500,여수시,율촌면,59606,"전라남도 여수시 율촌면 구암길 319, (율촌면)",061-640-8888,http://www.wlc.or.kr,19830416,127.6250139,34.8433598
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,사회복지법인내원 마하재활병원,21,병원,380000,경남,381000,거제시,동부면,53331,"경상남도 거제시 동부면 율포로 555-11, (마하의료원)",055-633-3000,,20070212,128.6011926,34.8068312
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,사회복지법인천성원신탄진한일병원,21,병원,250000,대전,250002,대전대덕구,상서동,34332,"대전광역시 대덕구 신탄진로 623,  (상서동)",042-930-0300,http://www.hanilhospital.co.kr,19960827,127.4240691,36.43405
